TIME,GEO,PLANT_TEC,UNIT,Value
2018,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2018,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2018,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2018,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2018,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2018,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2018,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2018,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2018,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2018,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,216.00
2018,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2018,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2018,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2018,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,448.00
2018,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2018,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2018,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,179.00
2018,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2018,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,811.00
2019,European Union - 27 countries (from 2020),Production of fresh fuel elements (tHM),Tonnes of heavy metal,1824.00
2019,European Union - 27 countries (from 2020),Production of MOX fuel elements (tHM),Tonnes of heavy metal,89.00
2019,European Union - 27 countries (from 2020),Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1214.00
2019,Euro area - 19 countries  (from 2015),Production of fresh fuel elements (tHM),Tonnes of heavy metal,1124.00
2019,Euro area - 19 countries  (from 2015),Production of MOX fuel elements (tHM),Tonnes of heavy metal,89.00
2019,Euro area - 19 countries  (from 2015),Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1214.00
2019,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,217.00
2019,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,265.00
2019,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,642.00
2019,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,89.00
2019,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1214.00
2019,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,216.00
2019,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,484.00
2019,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2019,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,190.00
2019,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2019,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,427.00
2020,European Union - 27 countries (from 2020),Production of fresh fuel elements (tHM),Tonnes of heavy metal,1968.00
2020,European Union - 27 countries (from 2020),Production of MOX fuel elements (tHM),Tonnes of heavy metal,84.00
2020,European Union - 27 countries (from 2020),Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1035.00
2020,Euro area - 19 countries  (from 2015),Production of fresh fuel elements (tHM),Tonnes of heavy metal,1192.00
2020,Euro area - 19 countries  (from 2015),Production of MOX fuel elements (tHM),Tonnes of heavy metal,84.00
2020,Euro area - 19 countries  (from 2015),Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1035.00
2020,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,193.00
2020,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,294.00
2020,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,705.00
2020,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,84.00
2020,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1035.00
2020,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,208.00
2020,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2020,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,568.00
2020,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2020,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2021,European Union - 27 countries (from 2020),Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,European Union - 27 countries (from 2020),Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,European Union - 27 countries (from 2020),Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Euro area - 19 countries  (from 2015),Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Euro area - 19 countries  (from 2015),Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Euro area - 19 countries  (from 2015),Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0.00
2021,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0.00
2021,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0.00
2021,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,:
2021,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,:
2021,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,:
2021,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,: