Time,GEO,Plant_Tec,Unit,Value,Latitude,Longitude
2016,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.838609,14.812291
2016,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,188,55.3781,-3.436
2016,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.3781,-3.436
2016,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,993,55.3781,-3.436
2017,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2017,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2017,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2017,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2017,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2017,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,42.7339,25.4858
2017,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2017,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2017,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2017,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2017,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2017,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2017,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,299.2,51.1657,10.4515
2017,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2017,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.1657,10.4515
2017,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2017,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2017,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2017,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2017,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2017,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2017,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2017,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2017,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2017,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,293,40.4637,-3.7492
2017,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2017,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2017,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,632,46.2276,2.2137
2017,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,110,46.2276,2.2137
2017,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,983,46.2276,2.2137
2017,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2017,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2017,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2017,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2017,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2017,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,41.8719,12.5674
2017,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2017,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2017,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2017,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2017,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2017,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,56.8796,24.6032
2017,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2017,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2017,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,55.1694,23.8813
2017,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2017,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2017,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,49.8153,6.1296
2017,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2017,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2017,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.1625,19.5033
2017,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2017,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2017,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,35.9375,14.3754
2017,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2017,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2017,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,52.1326,5.2913
2017,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2017,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2017,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.5162,14.5501
2017,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2017,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2017,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.9194,19.1451
2017,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2017,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2017,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2017,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,228,45.9432,24.9668
2017,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,45.9432,24.9668
2017,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,45.9432,24.9668
2017,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2017,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2017,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,46.1512,14.9955
2017,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2017,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2017,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,48.669,19.699
2017,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2017,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2017,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,61.9241,25.7482
2017,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,476,58.838609,14.812291
2017,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,58.838609,14.812291
2017,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.838609,14.812291
2017,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,189,55.3781,-3.436
2017,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.3781,-3.436
2017,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,711,55.3781,-3.436
2018,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2018,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2018,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2018,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2018,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2018,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,42.7339,25.4858
2018,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2018,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2018,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2018,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2018,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2018,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2018,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,259,51.1657,10.4515
2018,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2018,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.1657,10.4515
2018,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2018,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2018,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2018,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2018,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2018,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2018,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2018,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2018,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2018,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,290.71,40.4637,-3.7492
2018,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2018,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2018,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,734,46.2276,2.2137
2018,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,93,46.2276,2.2137
2018,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1009,46.2276,2.2137
2018,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2018,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2018,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2018,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2018,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2018,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,41.8719,12.5674
2018,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2018,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2018,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2018,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2018,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2018,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2018,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2018,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2018,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2018,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2018,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2018,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2018,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2018,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2018,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.1625,19.5033
2018,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2018,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2018,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2018,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2018,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2018,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,52.1326,5.2913
2018,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2018,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2018,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2018,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2018,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2018,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.9194,19.1451
2018,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2018,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2018,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2018,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,216,45.9432,24.9668
2018,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,45.9432,24.9668
2018,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,45.9432,24.9668
2018,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2018,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2018,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,46.1512,14.9955
2018,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2018,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2018,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,48.669,19.699
2018,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2018,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2018,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,61.9241,25.7482
2018,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,448,58.838609,14.812291
2018,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,58.838609,14.812291
2018,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.838609,14.812291
2018,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,179,55.3781,-3.436
2018,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.3781,-3.436
2018,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,811,55.3781,-3.436
2019,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2019,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2019,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2019,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,42.7339,25.4858
2019,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,42.7339,25.4858
2019,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,42.7339,25.4858
2019,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2019,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2019,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2019,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2019,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2019,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2019,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,217,51.1657,10.4515
2019,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,51.1657,10.4515
2019,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,51.1657,10.4515
2019,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2019,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2019,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2019,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,53.4129,-8.2439
2019,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,53.4129,-8.2439
2019,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,53.4129,-8.2439
2019,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2019,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2019,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2019,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,265,40.4637,-3.7492
2019,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,40.4637,-3.7492
2019,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,40.4637,-3.7492
2019,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,642,46.2276,2.2137
2019,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,89,46.2276,2.2137
2019,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1214,46.2276,2.2137
2019,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2019,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2019,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2019,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,41.8719,12.5674
2019,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,41.8719,12.5674
2019,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,41.8719,12.5674
