Time,GEO,Plant_Tec,Unit,Value,Latitude,Longitude
2019,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2019,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2019,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2019,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2019,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2019,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2019,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2019,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2019,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2019,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2019,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2019,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2019,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,47.1625,19.5033
2019,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,47.1625,19.5033
2019,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,47.1625,19.5033
2019,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2019,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2019,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2019,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,52.1326,5.2913
2019,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,52.1326,5.2913
2019,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,52.1326,5.2913
2019,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2019,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2019,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2019,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,51.9194,19.1451
2019,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,51.9194,19.1451
2019,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,51.9194,19.1451
2019,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.3999,-8.2245
2019,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.3999,-8.2245
2019,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.3999,-8.2245
2019,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,216,45.9432,24.9668
2019,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.9432,24.9668
2019,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.9432,24.9668
2019,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,46.1512,14.9955
2019,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,46.1512,14.9955
2019,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,46.1512,14.9955
2019,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,48.669,19.699
2019,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,48.669,19.699
2019,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,48.669,19.699
2019,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,61.9241,25.7482
2019,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,61.9241,25.7482
2019,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,61.9241,25.7482
2019,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,484,58.838609,14.812291
2019,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.838609,14.812291
2019,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.838609,14.812291
2019,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,190,55.3781,-3.436
2019,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.3781,-3.436
2019,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,427,55.3781,-3.436
2020,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2020,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2020,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2020,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,42.7339,25.4858
2020,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,42.7339,25.4858
2020,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,42.7339,25.4858
2020,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2020,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2020,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2020,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2020,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2020,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2020,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,193,51.1657,10.4515
2020,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,51.1657,10.4515
2020,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,51.1657,10.4515
2020,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2020,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2020,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2020,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,53.4129,-8.2439
2020,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,53.4129,-8.2439
2020,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,53.4129,-8.2439
2020,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2020,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2020,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2020,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,294,40.4637,-3.7492
2020,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,40.4637,-3.7492
2020,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,40.4637,-3.7492
2020,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,705,46.2276,2.2137
2020,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,84,46.2276,2.2137
2020,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1035,46.2276,2.2137
2020,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2020,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2020,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2020,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,41.8719,12.5674
2020,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,41.8719,12.5674
2020,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,41.8719,12.5674
2020,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2020,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2020,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2020,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2020,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2020,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.8796,24.6032
2020,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2020,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2020,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,55.1694,23.8813
2020,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2020,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2020,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.8153,6.1296
2020,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,47.1625,19.5033
2020,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,47.1625,19.5033
2020,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,47.1625,19.5033
2020,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2020,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2020,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.9375,14.3754
2020,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,52.1326,5.2913
2020,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,52.1326,5.2913
2020,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,52.1326,5.2913
2020,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2020,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2020,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,47.5162,14.5501
2020,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,51.9194,19.1451
2020,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,51.9194,19.1451
2020,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,51.9194,19.1451
2020,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.3999,-8.2245
2020,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.3999,-8.2245
2020,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.3999,-8.2245
2020,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,208,45.9432,24.9668
2020,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.9432,24.9668
2020,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.9432,24.9668
2020,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,46.1512,14.9955
2020,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,46.1512,14.9955
2020,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,46.1512,14.9955
2020,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,48.669,19.699
2020,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,48.669,19.699
2020,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,48.669,19.699
2020,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,61.9241,25.7482
2020,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,61.9241,25.7482
2020,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,61.9241,25.7482
2020,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,568,58.838609,14.812291
2020,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.838609,14.812291
2020,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.838609,14.812291
2021,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,50.5039,4.4699
2021,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,50.5039,4.4699
2021,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,50.5039,4.4699
2021,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2021,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2021,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,42.7339,25.4858
2021,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,49.817492,15.472962
2021,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,49.817492,15.472962
2021,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,49.817492,15.472962
2021,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,56.2639,9.5018
2021,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,56.2639,9.5018
2021,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,56.2639,9.5018
2021,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2021,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2021,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.1657,10.4515
2021,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,58.5953,25.0136
2021,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,58.5953,25.0136
2021,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.5953,25.0136
2021,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2021,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2021,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2021,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,39.0742,21.8243
2021,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,39.0742,21.8243
2021,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,39.0742,21.8243
2021,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2021,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2021,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2021,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,46.2276,2.2137
2021,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,46.2276,2.2137
2021,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,46.2276,2.2137
2021,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2021,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2021,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2021,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2021,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2021,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,41.8719,12.5674
2021,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,35.1264,33.4299
2021,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,35.1264,33.4299
2021,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,35.1264,33.4299
2021,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2021,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2021,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,56.8796,24.6032
2021,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2021,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2021,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,55.1694,23.8813
2021,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2021,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2021,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,49.8153,6.1296
2021,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2021,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2021,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.1625,19.5033
2021,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2021,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2021,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,35.9375,14.3754
2021,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2021,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2021,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,52.1326,5.2913
2021,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2021,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2021,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.5162,14.5501
2021,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2021,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2021,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.9194,19.1451
2021,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2021,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2021,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2021,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,45.9432,24.9668
2021,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,45.9432,24.9668
2021,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,45.9432,24.9668
2021,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2021,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2021,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,46.1512,14.9955
2021,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2021,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2021,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,48.669,19.699
2021,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2021,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2021,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,61.9241,25.7482
2021,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,58.838609,14.812291
2021,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,58.838609,14.812291
2021,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.838609,14.812291
